# Estimated CEFR levels — OURS, not a published wordlist.
#
# Produced 2026-07-26 by independent raters over the cards that carry no
# published level and sit at zipf >= 3.0. Calibrated first against 420 cards
# that DO carry one (six raters, blind): 38 % exact, 91 % within one step,
# 91 % on the 'core vocabulary or beyond' boundary — against 26 / 76 / 71 %
# for deriving the level from frequency, the rule `info/PLANS.md` pt.3
# measured and rejected.
#
# Read that shape before using this file. The exact step is weak and the
# raters lean about a third of a level EASY. What is strong is the one
# boundary an official list attests, and on the Goethe half of the sample
# the estimate never once called a word 'core' that the list placed above.
#
# Per-level precision on words absent from the Goethe list (n=235): a1 83 %,
# a2 73 %, b2 39 %, c2 36 %, c1 26 %, b1 13 %. `b1` is the dumping ground.
#
# Consumed by vocab/levels.py into `cards.level_est` — never into `level`,
# and never into `band`, which picks one of 15 hand-painted brushes.
#
# lemma	level	conf
integral	c1	high
integriert	b2	high
intellektuell	b1	high
intensivieren	b2	high
inter	c1	low
interaktiv	b1	high
interessanterweise	b1	high
intern	b1	high
interviewen	b1	high
intim	b1	low
intuitiv	b1	low
intus	c1	low
inwiefern	b2	high
inwieweit	b2	high
irgendein	a2	high
irgendeiner	a2	high
irgendwas	a2	high
irgendwelcher	a2	high
irgendwer	b1	low
irgendwie	a2	high
irgendwo	a2	high
irgendwoher	a2	high
irgendwohin	a2	high
ironisch	b2	high
irrational	b2	high
irre	b1	low
irrelevant	b1	low
irren	b1	high
irritieren	b1	high
irrtümlich	b2	low
islamisch	a2	high
isolieren	b1	high
italienisch	a1	high
jade	c1	low
jahrelang	a2	high
jahrzehntelang	b1	high
japanisch	a1	high
jawohl	a2	high
jedenfalls	b1	high
jedermann	b1	high
jedesmal	a1	low
jeglicher	c1	high
jeher	c1	high
jener	b2	low
jenseits	b2	high
jubeln	b1	high
jucken	a2	high
jugendlich	a2	high
jungen	c1	low
juristisch	b2	high
just	c1	low
jäh	c1	high
jährig	b1	low
jährlich	a2	high
jüdisch	a2	high
jüdisch-arabisch	b2	low
jüdisch-christlich	b2	high
jüngst	b2	high
kacken	b1	low
kahl	a2	high
kalkulieren	b1	high
kampflos	b2	low
kandidieren	b1	high
kanten	c1	low
kapern	b2	medium
kapieren	b1	high
kapital	b2	low
kapiteln	b2	low
kappen	b2	low
kapseln	b2	low
kardinal	c1	high
karg	b2	high
karren	b2	low
karten	b1	low
kassieren	b1	high
kastriert	b1	low
katastrophal	b1	high
kategorisch	b2	low
katholisch	a2	high
keck	b2	low
kehren	b1	low
keimen	b1	high
keineswegs	b1	low
kellern	b1	low
kenntlich	b2	medium
kennzeichnen	b2	high
ketten	b2	low
kichern	b1	high
kiefern	b1	low
kiffen	b1	low
killen	b1	high
kinderleicht	a2	high
kinderlos	b1	high
kindisch	b1	high
kippen	b1	low
kirchlich	b1	high
kitschig	b1	high
klammern	b1	high
klappern	a2	low
klarkommen	b1	low
klarmachen	b1	high
klarstellen	b1	high
klasse	b1	low
klassisch	b1	high
klatschen	a2	high
klauen	b1	high
klebrig	a2	high
kleiden	b1	low
kleinlich	b2	high
klemmen	b1	medium
klinisch	b2	high
klumpen	b2	low
kläglich	b2	low
knabbern	a2	high
knacken	b1	low
knallen	b1	high
knallhart	b1	high
knicken	a2	high
knien	b1	high
knoten	a2	high
knusprig	b1	high
knöpfen	a2	high
knüpfen	b1	low
koffern	c1	low
kolben	c2	high
kombinieren	b1	high
kombiniert	b1	high
komfortabel	b1	high
komischerweise	b1	high
kommunizieren	b1	high
kompakt	b1	low
kompatibel	b2	low
kompensieren	b2	medium
kompetent	b1	high
komponieren	b1	high
kompromisslos	b1	high
konform	b2	low
konfrontieren	b1	high
konkret	b1	high
konkurrenzfähig	b1	high
konkurrieren	b1	medium
konsequent	b2	high
konservativ	b1	high
konstruieren	b1	low
kontaktieren	b1	high
kontern	b1	high
kontinuierlich	b2	high
kontra	b1	high
kontraproduktiv	b2	high
kontrolliert	b1	high
kontrovers	b2	high
konventionell	b1	low
konvertieren	b1	high
konzentrieren	b1	high
kooperieren	b2	high
koordinieren	b1	high
kopfüber	b1	high
koppeln	b1	low
koreanisch	a1	high
korrupt	b1	high
kostbar	b1	high
kostenfrei	a2	high
kostengünstig	b1	high
kostenpflichtig	b1	high
kostspielig	b1	high
kotzen	b1	low
krachen	b1	high
krallen	b2	low
krampfhaft	b1	low
kranken	b2	low
krankhaft	b2	high
krass	b1	high
kratzen	a2	high
kraus	b2	low
kreieren	b1	high
kreischen	b1	high
kreisen	b1	high
kreuzen	b1	low
kribbeln	b1	high
kriechen	b1	high
kriminell	b1	medium
krumm	a2	high
kräftigen	b2	low
krähen	b1	high
krönen	b1	high
kugeln	b1	high
kugelstoßen	b2	low
kunstvoll	b1	high
kurios	b1	low
kursieren	b2	high
kurven	b1	low
kurzerhand	b2	medium
kurzsichtig	b1	high
kurzum	b2	high
kurzzeitig	b1	high
kuschelig	a2	high
kuscheln	a2	high
kölsch	b1	low
köpfen	b1	medium
körperlich	a2	high
köstlich	b1	medium
kühlen	a2	high
kühn	c1	low
künftig	b1	high
künstlerisch	b1	high
labern	b2	high
lagern	b1	high
lala	a2	medium
landesweit	b1	high
landschaftlich	b1	high
landwirtschaftlich	b1	high
langen	b1	low
langfristig	b1	high
langweilen	a2	high
lass	c1	low
lasten	b2	high
lateinisch	b1	high
lateinisch-katholisch	c1	low
latent	b2	high
lau	b1	high
lauern	b1	high
lauschen	b1	low
lauten	b1	high
lauter	c1	low
lauthals	b1	low
lautlos	b1	high
lautstark	b1	high
lavendel	a2	high
lebensgefährlich	b1	high
lebenslang	b1	high
lebenslänglich	b1	high
lebhaft	b1	high
leck	b1	low
lecken	a2	low
lediglich	b2	high
leeren	a2	high
legalisieren	b2	high
legendär	b1	high
legitim	b2	high
lehnen	b1	high
lehren	b1	high
lehrreich	b1	high
leichtsinnig	b1	high
leinen	b1	low
lenken	b1	high
lesbar	b1	low
lesbisch	b1	low
lesenswert	b1	high
letztendlich	b2	low
letztens	b1	high
letztere	b2	high
letztlich	b2	high
leuchten	a2	high
leugnen	b1	high
liberal	b1	high
lichten	c1	low
liebenswert	b1	high
liebenswürdig	b1	low
liebevoll	b1	high
liken	b1	low
limitiert	b1	high
lind	c1	low
linden	c1	low
linear	b2	low
linken	b2	medium
linsen	c1	high
listen	c1	low
literarisch	b1	high
literarisch-künstlerisch	b2	high
live	a2	high
locken	b1	high
lockern	b1	high
logischerweise	b1	high
logo	b1	low
lohnen	b1	high
lokalisieren	b2	high
los	a1	high
lose	b1	high
losgehen	a2	high
losgelöst	b2	high
loslassen	b1	high
loslegen	b1	high
lost	b1	high
loswerden	b1	high
loyal	b1	high
lukrativ	b1	high
lutschen	a2	high
lächelnd	a2	low
lächerlich	b1	high
ländlich	b1	high
längen	c1	low
länglich	b1	low
längs	b1	low
lässig	b1	high
lästig	b1	high
läuten	b1	medium
löchern	b2	high
lösbar	b1	high
lückenlos	b1	high
lüften	b1	high
machbar	b1	low
machtlos	b1	high
magisch	b1	high
mahlen	a2	low
mahnen	b2	low
managen	b1	high
mancherorts	c1	high
mangelhaft	b1	high
mangels	c1	high
manifest	c1	low
manipulieren	b2	high
manipuliert	b2	low
manuell	b1	high
marginal	b2	high
marin	b2	low
maritim	b2	high
markant	b1	high
marode	b2	low
marsch	a2	low
marschieren	a2	high
maskulin	b1	low
massenhaft	b1	high
massenweise	b1	high
massieren	b1	low
massiv	b1	high
materiell	b2	low
materiell-rechtlich	c1	low
materiell-technisch	c1	low
mathematisch	b1	medium
matt	b1	low
mau	b1	low
mauern	b1	low
maxi	b1	medium
maßgebend	b2	low
maßlos	b2	low
mechanisch	b1	high
meckern	b1	low
medial	b2	high
meditieren	b1	low
medium	a2	high
medizinisch	a2	high
mehren	c1	high
mehrfach	a2	high
mehrmals	a2	high
meiden	b1	high
meilenweit	b1	medium
meinerseits	b2	low
melancholisch	b1	high
melken	a2	high
mengen	b2	low
mental	b1	high
merklich	b2	high
messbar	b2	low
messern	b2	low
meßbar	b2	high
mies	b1	high
milde	b1	high
militärisch	b1	low
militärisch-industriell	c1	high
minder	c1	medium
minderjährig	b1	high
mindern	b2	high
minimieren	b1	high
mint	b1	low
minutenlang	a2	low
miserabel	b1	high
missen	c1	high
missfallen	b1	high
misstrauen	b1	low
missverstehen	a2	low
missverständlich	b2	high
mitarbeiten	b1	high
mitbekommen	b1	high
mitbestimmen	b1	high
miterleben	b1	high
mitgeben	b1	high
mitgehen	b1	low
mitgestalten	b2	high
mithalten	b1	low
mithelfen	a2	high
mithilfe	b1	high
mitlaufen	b1	medium
mitlesen	b1	high
mitmischen	b1	high
mitnichten	c1	high
mitreden	b1	high
mitreißen	b2	high
mitsamt	c1	high
mitschuld	b2	low
mitsingen	a2	high
mitspielen	b1	high
mittagessen	a2	low
mittags	a2	high
mittelmäßig	b1	high
mitteln	c1	low
mittels	c1	high
mittendrin	b1	low
mittig	b1	high
mittragen	b1	high
mittwochs	a1	high
mitverantwortlich	b2	high
mitwirken	b1	high
mißachten	b2	low
mißbrauchen	b1	low
mobilisieren	b2	high
moderat	b1	low
moderieren	b1	high
modernisieren	b1	low
modifizieren	b2	high
modisch	a2	high
mollig	b1	high
momentan	a2	high
monatelang	b1	high
monoton	b1	low
montieren	b1	low
moralisch	b2	high
morden	b1	high
motivieren	b1	high
motiviert	b1	low
mundtot	b2	low
munter	b1	low
murmeln	b1	high
musizieren	b1	high
mustern	b2	low
mutmaßlich	b2	high
mutwillig	b2	high
mystisch	b1	high
mähen	a2	high
mäßig	b1	low
mäßigen	b2	high
möchten	a1	high
möglicherweise	b1	high
mühen	b2	low
münden	b2	medium
münzen	c1	low
müßig	c1	low
na	a1	low
nacheinander	b1	low
nachempfunden	b2	high
nachfahren	b1	medium
nachgefragt	b1	high
nachgehen	b1	low
nachgewiesen	b2	low
nachhause	a1	high
nachkommen	b2	low
nachlassen	b1	high
nachlegen	b1	medium
nachlesen	b1	high
nachlässig	b1	high
nachmachen	a2	high
nachmittags	a1	high
nachschauen	a2	high
nachsehen	a2	low
nachträglich	b2	low
nachvollziehbar	b2	high
nachweisbar	b2	high
nackt	a2	high
nadeln	c1	low
nahen	c1	medium
nahezu	b2	high
nahtlos	b1	high
naiv	b1	high
namens	b2	low
nana	a2	low
nanu	a2	medium
narrativ	b2	high
national	a2	high
naturgemäß	c1	low
naturwissenschaftlich	b2	high
nebeneinander	a2	high
nebenher	b1	low
nebensächlich	b1	low
nebst	c1	high
neidisch	b1	high
neigen	b2	medium
nerven	b1	high
nervig	b1	high
netto	b2	high
netzen	c1	high
netzwerken	b2	low
neuerdings	b1	high
neuerlich	c1	low
neunte	a1	high
neunziger	a2	high
neutral	b1	high
nicht-deutsch	b1	low
nichtig	b2	low
nicken	a2	high
nieder	c1	low
niederlassen	b1	high
niederlegen	b2	high
niederländisch	a1	high
niedlich	a2	high
niemals	a2	high
nieten	b2	high
nobel	b2	high
nochmal	a2	high
nominieren	b1	high
nonstop	a2	high
nordwestlich	a2	high
nordöstlich	a2	high
normen	c1	high
norwegisch	a2	high
notdürftig	c1	low
notfalls	b1	high
notgedrungen	b2	high
notwendigerweise	b2	high
nudeln	c1	low
null	a1	high
null-acht-fünfzehn	b2	low
nutzbar	b1	low
nutze	c2	low
nähern	b1	high
nähren	b2	high
nötigen	b2	low
nüchtern	b2	low
o-Laut	c2	high
obdachlos	b1	high
obendrauf	b1	low
obendrein	b2	high
oberflächlich	b2	low
oberhalb	b1	high
oberst	b2	low
obgleich	c1	high
objektiv	b2	low
obligatorisch	b2	high
obsolet	c1	high
och	a2	low
ochsen	b1	medium
off	b1	low
offenbaren	b2	high
offenlegen	b2	low
offensiv	b1	medium
offline	b1	high
offshore	b2	high
oftmals	b1	low
oh	a1	high
ohnmächtig	b1	high
oho	a2	high
oje	a2	high
okay	a1	high
online	a2	high
operativ	b2	low
opfern	b1	high
optimal	b1	low
optimieren	b1	high
optional	b1	medium
optisch	b1	low
oral	b1	medium
orangen	a1	high
ordern	b1	medium
ordnungsgemäß	b2	high
orientieren	b1	low
orientiert	b1	low
originell	b1	high
orten	b2	high
outen	b1	high
oval	a2	high
pH	b2	low
pH-Wert	b2	medium
paaren	b1	high
paarmal	b1	low
paarweise	b1	high
panisch	b1	high
panzern	b2	high
papieren	c1	medium
paradox	c1	low
paranoid	b2	low
parat	b2	low
parteilos	b1	high
partiell	b2	high
partout	b1	low
passe	b2	medium
passiert	b1	low
passiv-aggressiv	b1	high
patent	b2	low
pauken	b1	high
pausen	c1	low
pausenlos	b1	high
pausieren	a2	high
pennen	b1	low
perfide	c1	low
perlen	c1	low
permanent	b1	high
personell	b2	high
pervers	b1	high
pflaumen	c1	low
pflücken	a2	high
pfui	a2	high
phantastisch	b1	high
philosophieren	b2	high
philosophisch	b2	high
physikalisch	b1	low
physikalisch-mathematisch	c1	high
physisch	b1	high
phänomenal	b1	low
piano	b1	low
pilgern	b1	high
pinkeln	a2	high
pissen	b1	high
plagen	b1	low
planmäßig	b1	low
plastisch	b2	low
platt	b1	low
platten	b2	low
platzen	b1	high
platzieren	b1	high
platziert	b2	low
plus	a1	high
plädieren	b2	high
plündern	b2	high
pochen	b1	low
poetisch	b1	high
polar	b2	high
polieren	a2	high
politisch-ideologisch	c1	medium
polizeilich	b1	high
polnisch	a2	high
poppen	b2	low
porno	b1	low
portugiesisch	a1	high
posen	b1	low
positionieren	b2	low
potentiell	b2	high
pragmatisch	b2	high
prahlen	b1	low
praktizieren	b2	high
prall	b1	low
prallen	b1	high
predigen	b1	low
preisgeben	b2	high
preislich	b1	high
prekär	b2	high
pressen	b1	high
preußisch	b1	low
primitiv	b1	high
primär	b2	low
prinzipiell	b2	low
problematisch	b1	high
produktiv	b1	high
professionell	b1	high
profilieren	b2	high
profitabel	b1	high
profitieren	b1	high
programmieren	b1	high
progressiv	b2	high
prominent	b1	high
prompt	b2	low
proportional	b2	high
provisorisch	b1	low
provokant	b1	high
provozieren	b1	low
prozentual	b1	high
prächtig	b2	low
prägen	b2	low
prägnant	b2	low
präsent	b1	high
präventiv	b2	high
präzise	b1	low
prügeln	b1	high
pseudonym	c1	low
psychisch	b1	high
psychologisch	b1	high
publik	b1	high
publizieren	b2	high
publiziert	b2	low
puff	a2	high
pumpen	b1	high
punkten	b1	high
punktuell	b2	high
pur	b1	low
pushen	b1	high
pusten	a2	high
pädagogisch	b1	low
quadratisch	a2	high
qualifizieren	b1	high
qualitativ	b2	high
quantitativ	b2	high
quatschen	b1	low
queer	b2	high
quellen	b2	low
quer	b1	high
quetschen	b1	low
quälen	b1	low
radeln	a2	high
radfahren	a1	high
radikal	b2	low
ragen	b2	low
rahmen	b2	low
rammen	b1	high
random	b1	low
rangehen	b1	high
rank	c2	high
ranken	b1	high
rapid	b2	high
rapide	b1	low
rappen	b1	high
rar	b1	high
rasant	b2	high
rasch	b1	high
rassistisch	b1	high
rasten	b1	high
ratlos	b1	high
ratsam	b2	high
rau	b1	high
rauben	b1	high
raus	b1	high
rauschen	b1	low
rausfinden	a2	high
raushalten	b1	low
rausholen	a2	low
rauskommen	a2	medium
rauslassen	b1	low
rausschmeißen	b1	high
real	b1	high
realisierbar	b2	high
recherchieren	b1	high
rechnerisch	b2	low
rechtens	c1	low
rechtfertigen	b2	high
rechtmäßig	b1	low
rechtsextrem	b2	high
rechtskräftig	c1	high
rechtswidrig	b2	high
reformieren	b1	high
rege	b2	high
regelrecht	b2	high
registrieren	b1	high
regulieren	b2	high
regulär	b1	high
reiben	a2	high
reibungslos	b2	low
reichlich	b1	high
reihen	b2	low
reihenweise	b2	low
reimen	b1	high
reinlassen	b1	high
reinstecken	b1	high
reinziehen	b1	low
reizen	b1	high
reizvoll	b1	high
rekonstruieren	b2	high
rekrutieren	b2	high
relaxen	a2	high
relevant	b2	high
religiös	b1	high
religiös-ideologisch	b2	low
remis	b2	medium
rentabel	b2	high
reproduzieren	b2	high
repräsentativ	b2	high
repräsentieren	b1	high
resistent	b2	high
respektieren	b1	high
respektive	c1	low
respektlos	b1	medium
restauriert	b1	medium
restlos	b1	low
resultieren	b2	low
retour	b1	high
revidieren	b2	high
revidiert	b2	high
revolutionär	b1	low
rezeptfrei	b1	high
rheinisch	b1	medium
rhetorisch	b2	high
rhythmisch	b1	high
richten	b1	high
rigoros	b2	high
rindern	c2	high
ringen	b2	low
rings	b2	medium
ringsum	a2	low
riskant	b1	high
riskieren	b1	high
rittern	c1	low
ritual	b2	low
ritzen	b1	high
robben	b2	low
robust	b1	high
rocken	b1	low
roden	b2	high
rollen	a2	high
rosa	a1	high
rot-grün	b2	low
rot-rot-grün	c1	medium
rot-weiß	a2	high
rot-weiß-rot	b1	low
rudern	a2	high
ruhen	a2	high
ruinieren	b1	high
rumsitzen	b1	high
rumänisch	a2	high
runden	b1	high
rundherum	a2	high
rundum	b1	low
rundweg	c1	high
russen	c2	low
russisch	a1	high
rutschen	a2	high
rußen	c2	low
rächen	b1	low
rändern	c1	low
rätselhaft	b1	high
rätseln	b1	low
räumen	b1	low
räumlich	b2	low
röhren	c2	low
römisch	a2	high
römisch-deutsch	c1	low
röntgen	b1	high
rötlich	a2	high
rüberkommen	b1	low
rückblickend	b2	low
rückfragen	b1	low
rückgängig	b1	high
rückläufig	b2	high
rücksichtslos	b1	medium
rüde	b2	high
rügen	b2	low
rühren	b1	low
rütteln	b1	high
sabotieren	b2	high
saftig	b1	high
saisonal	b1	high
salonfähig	b2	low
salzen	a2	high
samstags	a1	high
samt	b2	low
sanft	b1	high
sanieren	b1	high
sarkastisch	b1	high
saugen	a2	high
sausen	b1	medium
scannen	b1	low
schachteln	b2	low
schal	c1	low
schamlos	b1	low
scharen	b2	high
schaufeln	b1	high
schaukeln	a2	high
schauspielern	b1	low
scheel	c2	high
scheiden	b1	low
scheinheilig	b2	high
scheiße	b1	high
scheißegal	b2	low
scheißen	b1	high
scherben	c1	low
scheren	b2	low
scherzen	b1	high
scherzhaft	b1	low
scheuen	b1	low
schichten	b1	low
schick	a2	high
schiefgehen	b1	high
schienen	c2	low
schier	c1	low
schiffen	b1	low
schildern	b1	high
schlafend	a2	high
schlagartig	b2	medium
schlampen	b1	low
schlampig	b1	high
schlank	a2	high
schleichen	b1	high
schleifen	b2	low
schlendern	b1	low
schleppen	b1	high
schleudern	b1	high
schleunigst	c1	high
schleusen	b2	high
schlicht	b1	high
schlichten	b2	high
schlichtweg	b2	high
schließlich	b1	high
schlimmstenfalls	b1	low
schlucken	a2	high
schlussendlich	b2	high
schlüpfen	b1	high
schmackhaft	b1	low
schmal	a2	high
schmeißen	b1	medium
schmelzen	a2	high
schmerzen	a2	high
schmerzfrei	a2	high
schmerzhaft	a2	high
schmieden	b2	low
schminken	a2	high
schmuck	c1	low
schmuggeln	b1	high
schmunzeln	b1	high
schmücken	a2	high
schnallen	b1	high
schnappen	b1	high
schnarchen	a2	high
schnellen	b2	low
schnellstens	b1	low
schnellstmöglich	b1	high
schnuppern	b1	low
schnüren	b1	low
schokoladen	b2	low
schonen	b1	high
schrauben	a2	high
schrecken	b1	low
schreiten	c1	high
schriftstellern	b2	low
schrittweise	b1	high
schrumpfen	b1	high
schräg	b1	high
schränken	c2	high
schubsen	b1	low
schuften	b1	high
schulen	b1	low
schultern	b2	low
schuppen	c1	low
schutzlos	b2	high
schwanken	b2	low
schwarz-gelb	b2	low
schwarz-grün	b2	high
schwarz-rot	b2	low
schwarz-weiß	a2	high
schwarzweiß	b1	low
schweben	b1	high
schwedisch	a1	high
schweifen	c1	high
schweißen	b1	medium
schwelgen	c1	high
schwenken	b1	high
schwerlich	c1	low
schwerpunktmäßig	b2	low
schwinden	b2	high
schwingen	b1	high
schwul	b1	low
schwächen	b1	high
schwänzen	b1	high
schwärmen	b1	high
schwören	b1	high
schäbig	b1	high
schächten	c1	high
schädigen	b1	low
schälen	a2	high
schämen	b1	high
schärfen	a2	high
schätzungsweise	b1	high
schönen	c2	low
schöpfen	b2	high
schüren	b2	low
scrollen	b1	low
sechsmal	a1	high
sechzehn	a1	high
sechzig	a1	high
sechziger	a2	low
segeln	b1	high
segnen	b1	high
sehnen	b2	high
sehnsüchtig	b2	high
seifen	a2	high
seinerseits	b2	high
seitens	c1	high
seither	b2	medium
seitlich	a2	high
seitwärts	a2	high
sekundär	b2	high
selbstbestimmt	b2	low
selbstkritisch	b1	high
selbstredend	c1	high
selbstständig	b1	high
selbständig	b1	high
selig	b2	low
seltsamerweise	b2	high
senken	b1	high
sensationell	b1	low
sensibilisieren	b2	high
separat	b1	high
serienmäßig	b2	high
seriös	b1	high
servieren	a2	high
seufzen	b1	low
sexistisch	b1	high
sexuell	b1	high
sexy	b1	low
shoppen	a2	low
sichergestellt	b2	low
sicherheitshalber	b1	high
sicherlich	b1	high
sichten	b1	low
sichtlich	b1	low
sieben	b2	low
siebenmal	a1	high
siebzehn	a1	high
siebzig	a1	high
siebziger	a2	high
siegreich	b1	low
signifikant	b2	low
simpel	b1	low
single	a2	high
sinnen	c1	high
sinngemäß	c1	low
sinnlich	b2	low
skeptisch	b1	high
skurril	b2	high
smart	b1	high
sodann	c1	high
sofern	b2	high
sogleich	c1	high
sohlen	c1	low
solang	b1	low
solar	b2	low
solid	b1	low
solidarisch	b1	high
solide	b1	high
sommerfest	b2	low
sommers	c1	medium
sonder	c2	high
sonderbar	b1	high
sonderlich	b1	low
sonnen	a2	low
sonntags	a1	high
sorgfältig	b1	high
sorglos	b1	low
sorgsam	b1	high
sortieren	a2	high
soso	b1	high
soweit	b1	low
sowie	b1	high
sowohl	b1	high
sozialistisch	b1	low
sozusagen	b1	high
spalten	b1	high
spanisch	a1	high
spannen	b1	high
spaten	c2	low
spazieren	a2	high
speisen	c1	low
spektakulär	b1	high
spekulieren	b1	high
spendieren	b1	low
spezialisiert	b1	low
spezifisch	b2	high
spiegeln	b1	low
spielerisch	b1	high
spinnen	b1	low
spitzen	b1	low
sponsoren	b1	low
spontan	b1	high
sporadisch	b2	low
sporen	c1	low
sprachlich	b1	high
sprachlos	b1	medium
sprengen	b1	high
sprichwörtlich	b2	high
sprunghaft	b2	high
spucken	b1	medium
spulen	b1	low
spuren	b2	low
spurlos	b1	low
spärlich	b1	low
staatlich	b1	high
stabilisieren	b2	high
stacheln	b2	low
stadtauswärts	b1	high
stampfen	b1	high
standardmäßig	b1	low
standhaft	b2	high
standhalten	b2	high
stapeln	a2	high
starr	b1	high
starren	b1	high
stationär	b2	high
statisch	b2	high
stattdessen	b1	high
staunen	b1	high
stehenbleiben	a2	high
steif	b1	low
steifen	c1	medium
stellenweise	b2	medium
stellvertretend	b2	high
stemmen	b2	low
stempeln	b1	high
steril	b1	high
stetig	b2	low
stets	c1	low
steuerfrei	b1	high
steuerlich	b2	high
stiefeln	b2	low
stier	c1	low
stiften	b1	low
stilisiert	b2	high
stillen	b1	high
stillgelegt	b2	high
stilvoll	b1	low
stimmig	b2	high
stocken	b2	high
stolpern	a2	high
stopfen	b1	high
strafen	b1	high
straff	b2	low
straffen	b1	low
straffrei	c1	high
strafrechtlich	c1	low
strahlen	b1	low
strahlend	b1	high
straight	b2	medium
stramm	b1	low
strategisch	b2	high
streamen	b1	high
streben	b2	high
strecken	a2	high
streckenweise	b2	high
streichen	b1	high
streifen	b2	low
streitig	b2	low
stressig	a2	high
stricken	a2	high
strikt	b1	high
strittig	b2	high
strukturell	b2	high
strukturieren	b2	high
strukturiert	b1	low
strömen	b1	low
stumpf	b1	high
stumpfen	b2	low
stunden	c1	low
stundenlang	a2	high
stutzen	b1	low
stärken	b1	high
stöbern	b1	high
stöhnen	b1	low
störend	b1	low
stündlich	a2	high
stürmen	b1	low
stürmisch	b1	high
stützen	b2	low
subjektiv	b2	high
suboptimal	b2	high
subtil	b2	high
suggerieren	c1	low
sukzessive	c1	high
summen	b1	low
superior	c2	low
supi	a2	high
suspekt	b1	high
symbolisch	b1	high
symbolisieren	b2	high
symmetrisch	b1	high
symptomatisch	b2	high
synchron	b1	high
synonym	b2	low
syrisch	a2	high
systematisch	b2	low
säen	a2	high
sägen	b1	low
säubern	a2	high
söhnen	c2	low
südwestlich	a2	high
südöstlich	a2	high
süß-sauer	a2	high
tabu	b1	high
tadellos	b2	low
tafeln	c2	low
tagelang	b1	high
tagen	b2	high
tags	b2	low
tagsüber	a2	high
tagtäglich	b1	low
taktisch	b1	high
talentiert	b1	high
tapfer	b1	high
tappen	b2	high
tarnen	b1	high
tasten	b1	high
tatenlos	b2	high
tatkräftig	b1	low
taufen	b1	high
taugen	b1	high
tausend	a1	high
tausendfach	b1	medium
tausendmal	a2	low
technologisch	b1	high
teilweise	b1	high
telefonisch	b1	high
temporär	b1	high
tendenziell	b2	high
tendieren	b2	high
terminal	c1	high
texten	b2	low
textil	b1	high
thematisch	b2	high
theologisch	c1	high
ticken	b1	low
tierisch	a2	high
tilgen	b2	low
tischen	b2	low
tja	a2	high
toben	b1	high
tollen	b1	low
top	b1	high
toppen	b1	low
touren	b1	high
touristisch	b1	high
toxisch	b1	high
trachten	c1	medium
tragisch	b1	high
trans	b1	low
transparent	b2	high
trauern	b1	high
traumatisiert	b1	high
traumhaft	b1	low
traut	c2	low
trendy	a2	high
triggern	b1	high
trivial	b2	high
trollen	b1	low
trommeln	a2	high
trotzen	b2	high
trotzig	b1	high
träge	b1	low
tränen	b1	medium
trösten	b1	high
trübe	b1	high
trüben	b2	high
tschechisch	a1	high
turnen	a2	high
typischerweise	b1	high
täglich	a2	high
tätig	b1	low
tätigen	b2	low
tätowieren	b1	high
tätowiert	b1	high
täuschen	b1	low
tönen	b1	high
tüchtig	b1	low
türken	c1	low
türkis	a2	high
türmen	b1	medium
umbauen	b1	high
umbenennen	b1	high
umbringen	b1	high
umdenken	b2	high
umfahren	b1	medium
umfallen	b1	medium
umfassen	b2	low
umfragen	b2	low
umgangssprachlich	b1	high
umgeben	b1	high
umgerechnet	b2	low
umher	b2	high
umhin	c1	high
umhüllt	c1	low
umkehren	a2	low
umlegen	b2	low
umrühren	a2	high
umschauen	a2	high
